id	title	review1	review2	review3
285	11	4	27.0	
286	184	42	70.0	
287	292	57	63.0	
288	116	117	5.0	
289	2	17	68.0	
290	19	40	55.0	8.0
291	189	10	1.0	
292	64	6	47.0	
293	2	206	59.0	
294	202	5	267.0	
295	73	169	14.0	
296	145	155	6.0	
297	41	328	120.0	
298	236	135	404.0	
299	36	102	51.0	
300	134	132	246.0	
301	29	136	1.0	303.0
302	12	88	87.0	
303	14	58	43.0	
304	25	80	135.0	
305	95	26	108.0	7.0
306	15	72	7.0	
307	312	36	82.0	
308	22	242	75.0	76.0
309	97	30		
310	139	289	13.0	
311	298	38	5.0	
312	172	2	259.0	
313	83	42	761.0	
314	30	55	42.0	
315	11	201	41.0	
316	27	68	46.0	
317	23	171	320.0	
318	75	13	12.0	
319	54	2	269.0	
320	84	43	211.0	
321	44	479	55.0	26.0
322	33	47	86.0	20.0
323	97	166	60.0	
324	2	92	98.0	
325	35	7	167.0	
326	96	136	904.0	45.0
327	172	15	67.0	
328	82	398	113.0	
329	202	8	25.0	
330	42	31	107.0	
331	327	201	341.0	
332	137	28	66.0	
333	140	622	380.0	
334	33	55	234.0	
335	5	13	52.0	
336	86	16	24.0	
337	170	191	101.0	
338	212	77	80.0	
339	37	48	23.0	
340	46	58	286.0	
341	104	84	60.0	
342	69	42	288.0	
343	137	76	9.0	
344	27	20	322.0	
345	340	19	4.0	
346	54	124	121.0	
347	91	59	32.0	
348	2	42	58.0	
349	59	2	49.0	
350	4	216	151.0	
351	40	21	152.0	
352	6	198	241.0	
353	44	255	55.0	
354	190	177	343.0	
355	373	23	100.0	
356	56	54	69.0	
357	134	42	55.0	
358	545	84	4.0	
359	92	696	65.0	
360	131	48	71.0	
361	31	391	50.0	174.0
362	404	6	140.0	
363	201	88	253.0	
364	227	136	96.0	
365	104	47	127.0	
366	10	145	52.0	
367	16	54	140.0	
368	11	58	45.0	
369	73	3	72.0	25.0
370	15	65	52.0	
371	43	91	50.0	
372	12	47	64.0	60.0
373	31	2	49.0	
374	50	249	157.0	
375	23	178	358.0	
376	280	26	207.0	
377	206	75	43.0	
378	30	19	154.0	
379	34	14	212.0	
380	171	127	29.0	
381	31	73	83.0	
382	112	74	16.0	
383	63	98	10.0	
384	52	286	56.0	
385	201	175	72.0	
386	133	25	179.0	
387	91	60	2.0	
388	441	53	291.0	100.0
389	21	42	131.0	
390	58	72	100.0	
391	24	37	104.0	
392	155	1	34.0	
393	57	148	195.0	
394	11	8	109.0	
395	248	11	10.0	28.0
396	4	25	61.0	
397	18	29	408.0	
398	201	62	37.0	
399	14	124	166.0	
400	451	132	43.0	
401	29	41	347.0	
402	83	4	228.0	
403	29	68	484.0	
404	42	222	37.0	
405	73	74	101.0	
406	82	101	6.0	
407	60	115	158.0	
408	24	460	33.0	
409	63	22	12.0	
410	69	51	196.0	
411	4	60	156.0	
