id	title	review1	review2	review3
286	118	113	6.0	
287	80	86	159.0	
288	21	38	93.0	
289	159	76	25.0	
290	60	9	30.0	42.0
291	44	108	1.0	
292	312	116	26.0	
293	130	144	51.0	
294	81	43	105.0	
295	36	5	77.0	
296	62	28	79.0	
297	125	107	115.0	
298	93	44	386.0	
299	33	131	55.0	
300	52	197	19.0	
301	44	24	1.0	30.0
302	145	73	1.0	
303	14	58	170.0	
304	36	87	285.0	
305	263	11	39.0	142.0
306	22	67	279.0	
307	277	22	11.0	
308	131	355	10.0	25.0
309	53	45		
310	54	183	29.0	
311	197	141	75.0	
312	343	26	22.0	
313	86	137	206.0	
314	38	46	22.0	
315	216	130	42.0	
316	83	13	79.0	
317	88	41	52.0	
318	158	71	79.0	
319	39	88	76.0	
320	24	31	25.0	
321	84	73	202.0	32.0
322	60	140	20.0	31.0
323	298	133	23.0	
324	294	8	73.0	
325	424	130	77.0	
326	167	139	91.0	49.0
327	43	193	183.0	
328	72	74	66.0	
329	16	29	8.0	
330	62	185	127.0	
331	218	154	113.0	
332	70	60	59.0	
333	121	176	30.0	
334	98	223	48.0	
335	147	259	44.0	
336	4	86	114.0	
337	39	196	14.0	
338	23	101	149.0	
339	42	37	33.0	
340	28	65	63.0	
341	268	107	25.0	
342	29	61	37.0	
343	103	25	253.0	
344	54	34	33.0	
345	130	84	46.0	
346	81	21	159.0	
347	12	110	37.0	
348	121	38	102.0	
349	280	62	22.0	
350	326	16	178.0	
351	40	40	16.0	
352	106	133	253.0	
353	353	72	55.0	
354	289	19	210.0	
355	40	158	12.0	
356	29	29	58.0	
357	16	228	41.0	
358	87	162	139.0	
359	85	113	47.0	
360	110	92	188.0	
361	78	50	32.0	32.0
362	173	135	97.0	
363	239	15	47.0	
364	63	26	37.0	
365	296	52	92.0	
366	361	60	243.0	
367	60	40	57.0	
368	11	138	10.0	
369	55	130	129.0	9.0
370	122	71	38.0	
371	25	21	36.0	
372	12	125	80.0	79.0
373	177	66	88.0	
374	75	34	49.0	
375	19	24	126.0	
376	156	28	49.0	
377	13	85	234.0	
378	42	19	236.0	
379	110	11	35.0	
380	22	207	108.0	
381	169	42	167.0	
382	43	63	46.0	
383	65	25	9.0	
384	70	103	33.0	
385	9	19	62.0	
386	55	73	23.0	
387	146	65	107.0	
388	11	51	48.0	40.0
389	174	49	124.0	
390	25	174	120.0	
391	58	202	75.0	
392	211	1	29.0	
393	106	30	15.0	
394	212	16	123.0	
395	77	85	23.0	129.0
396	128	141	85.0	
397	1	18	114.0	
398	123	34	232.0	
399	8	150	31.0	
400	449	193	52.0	
401	134	41	42.0	
402	37	24	124.0	
403	47	268	145.0	
404	21	9	53.0	
405	18	120	49.0	
406	234	21	173.0	
407	121	88	26.0	
408	50	164	28.0	
409	206	71	112.0	
410	46	1	111.0	
411	44	60	59.0	
412	91	73	299.0	
413	14	75	24.0	
414	39	231	71.0	
415	54	131	52.0	
416	97	78	88.0	
417	12	14	35.0	
418	138	42	31.0	
419	136	103	33.0	
420	39	29	117.0	
421	28	18	93.0	
422	109	48	15.0	
423	47	50	26.0	
424	143	282	108.0	
425	38	83	108.0	
426	104	45	113.0	
427	114	18	220.0	
428	170	23	120.0	
429	35	61	144.0	
430	27	137	81.0	
431	347	14	6.0	49.0
432	51	45	85.0	
433	143	44	286.0	
434	253	69	34.0	
435	83	62	72.0	
436	284	37	180.0	
437	53	71	50.0	
438	72	48	79.0	
439	99	84	121.0	
440	266	46	33.0	
441	141	123		
442	54	71	35.0	
443	56	24	50.0	
444	161	125	133.0	
445	93	18	148.0	
446	30	216	39.0	
447	70	136	252.0	
448	39	47	101.0	
449	22	29	113.0	
450	46	9	139.0	
451	256	53	354.0	
452	46	188	20.0	
453	260	114	303.0	
454	199	102	190.0	
455	35	43	37.0	
456	36	9	263.0	145.0
457	78	109	139.0	
458	51	27	87.0	
459	11	23	41.0	
460	131	28	48.0	
461	85	9	62.0	
462	106	195	132.0	184.0
463	23	79	164.0	
464	34	126	9.0	
465	329	48	22.0	
466	43	13	189.0	
467	54	187	29.0	71.0
468	110	69	158.0	
469	42	12	39.0	
470	99	145	57.0	
471	41	9	3.0	54.0
472	69	73	71.0	
473	101	19	8.0	
474	48	87	15.0	
475	105	61	22.0	
476	57	149	38.0	
477	191	6	3.0	
478	68	178	83.0	
479	91	69	458.0	
480	9	58	209.0	
481	348	66	122.0	
482	217	165	45.0	
483	34	58	264.0	
484	97	154	38.0	
485	136	53	80.0	
486	269	148	45.0	
487	91	80	92.0	
489	5	39	92.0	
490	106	114	137.0	
491	109	203	82.0	
492	143	40	90.0	
493	52	51	44.0	
494	72	213	195.0	
495	6	40	33.0	
496	75	12	75.0	
497	59	130	61.0	
498	104	46	161.0	
499	20	42	128.0	47.0
500	7	11	47.0	
501	29	115	187.0	
502	90	190	25.0	
503	63	82	111.0	
504	75	113	78.0	
505	30	110	33.0	
506	27	173	69.0	
507	17	213		
508	137	92	10.0	
509	22	111	94.0	
510	47	9	58.0	
511	52	16	27.0	
512	31	46	7.0	
513	20	139	83.0	
514	44	58	48.0	
515	87	184	22.0	
516	14	32	37.0	
517	150	54	167.0	
518	56	49	218.0	
519	144	79	271.0	
520	13	33	12.0	
521	132	113	139.0	
522	42	53	16.0	
523	76	94	18.0	
524	154	178		
525	18	65	107.0	89.0
526	60	74	31.0	
527	77	75	22.0	
528	82	79	19.0	
529	197	61	32.0	
530	12	105	65.0	
531	42	227	8.0	
532	29	37	15.0	
533	247	111	118.0	
534	17	14	25.0	
535	38	127	218.0	
536	123	108	51.0	
537	50	46	45.0	
538	80	61	27.0	
539	67	9	126.0	
540	53	429	157.0	
541	36	147	18.0	
542	166	60	37.0	
543	158	12	264.0	
544	55	296	24.0	
545	32	57	57.0	261.0
546	71	154	20.0	
547	74	36	36.0	
548	142	21	20.0	
549	59	48	78.0	
550	41	36	55.0	59.0
551	326	159	94.0	
552	208	282	26.0	
553	61	139	33.0	
554	31	64	85.0	
555	75	36	47.0	
556	38	93	169.0	
557	56	149	138.0	26.0
558	11	24	135.0	
559	51	64	118.0	
560	24	56	21.0	
561	75	1	12.0	
562	42	85	97.0	
563	136	125	3.0	169.0
564	139	20	195.0	
565	20	69	57.0	61.0
566	77	66	103.0	
567	102	52	39.0	
568	64	43	33.0	
569	57	223	165.0	
570	180	24	177.0	
571	16	174	26.0	
572	68	78	229.0	
573	34	105	16.0	
574	150	13	90.0	
